hours,jd,fid,H,sigmapsf,heliodist
0.0,2458367.92625,1,7.79162084427504,0.137699782848358,14.85069793997
72.39972240105271,2458370.9429051,1,7.85153540749775,0.148478761315346,14.84822224636
143.98305600509048,2458373.925544,1,7.92548173172451,0.13066565990448,14.84577530189
288.9983328022063,2458379.9678472,1,7.7888457726516,0.144880071282387,14.84082077142
718.9622232019901,2458397.8830093,1,7.77052875796552,0.12904366850853,14.82615104094
1391.006111998111,2458425.884838,1,7.75437364433377,0.121568940579891,14.80328330459
1460.9502767957747,2458428.7991782,1,7.75296884297267,0.106001570820808,14.80090765839
1818.8402783945205,2458443.7112616,1,7.67823075219236,0.194558426737785,14.78876495271
1990.195833597332,2458450.8510764,2,7.21508490580891,0.0953156873583794,14.78295883473
2108.8486104011536,2458455.7949421,2,7.23175233771717,0.12239396572113,14.77894142419
2348.12083440274,2458465.7646181,2,7.28688666842708,0.0874823033809662,14.77084743923
2420.393611203879,2458468.7759838,2,7.3436350182226,0.111697129905224,14.76840459986
2565.075554396957,2458474.8043981,2,7.1091136224357,0.156016200780869,14.76351708007
2709.1008336022496,2458480.8054514,2,7.25036192431335,0.132203042507172,14.75865543413
2709.1122216023505,2458480.8059259,2,7.22207534734017,0.0983765050768852,14.75865504986
2776.1263895966117,2458483.5981829,2,7.21693416293365,0.0762783065438271,14.75639421582
2849.1088895983994,2458486.6391204,2,7.20167042134618,0.118556939065456,14.75393294679
2874.156110398472,2458487.6827546,1,7.73017010477645,0.127156630158424,14.75308847269
2874.23333279416,2458487.6859722,1,7.68722444518644,0.14492005109787,14.75308586929
2945.30805600062,2458490.647419,2,7.2681982048024,0.109458304941654,14.75069018207
2945.964722402394,2458490.6747801,2,7.09823000893947,0.0974344536662102,14.75066805233
3017.082499198616,2458493.6380208,2,7.27501225442637,0.0912330895662308,14.7482718367
7872.550833597779,2458695.9492014,1,7.83101589495686,0.201828673481941,14.58696105187
7873.3747223988175,2458695.9835301,2,7.18820986163701,0.123413071036339,14.58693408319
7945.198055997491,2458698.976169,1,7.76162499685532,0.174234658479691,14.58458361336
7945.67055600509,2458698.9958565,2,7.0665743660784,0.167682513594627,14.58456815407
8089.611110396683,2458704.9933796,2,7.3386572824656,0.147696077823639,14.5798609037
8160.604444798082,2458707.9514352,1,7.80161236236539,0.190584987401962,14.57754085011
8161.605278402567,2458707.9931366,2,7.19804788181997,0.108496300876141,14.57750815067
8759.937223199755,2458732.9236343,1,7.97410295227494,0.17824250459671,14.55799791618
8761.466666400433,2458732.9873611,2,7.22946622201305,0.0991566926240921,14.55794814432
8832.575277596712,2458735.9502199,1,7.97628008713693,0.185140803456306,14.55563466283
8833.61777759716,2458735.9936574,2,7.37605749602105,0.115637362003326,14.55560075393
8905.605832803994,2458738.9931597,1,7.877189918046797,0.1507656127214431,14.55325849142
8906.07722159475,2458739.0128009,2,7.39285569438473,0.1265554875135421,14.55324316639
8976.481389597058,2458741.9463079,2,7.33724760677043,0.192605018615723,14.55095617094
9048.470834400505,2458744.9458681,2,7.20027507141195,0.153854742646217,14.54861746652
9121.625556003302,2458747.9939815,1,7.68497128133907,0.177991926670074,14.54624208914
9191.339167200029,2458750.8987153,1,7.84387763183269,0.199238941073418,14.54397765608
9193.335278403014,2458750.9818866,2,7.21929421226692,0.114508427679539,14.54391479281
9336.067500002682,2458756.9290625,1,7.82875191856106,0.14766326546669,14.53928403127
9337.423888798803,2458756.9855787,2,7.46163146717418,0.100629262626171,14.53924006508
9406.898889597504,2458759.8803704,2,7.350075487389169,0.1011981964111328,14.53698925846
9408.111945603045,2458759.9309144,1,7.727849872108667,0.1260230541229248,14.53694995775
9503.93194559589,2458763.9234144,1,7.707608972434615,0.1290274411439895,14.53384662387
9505.450000796469,2458763.9866667,2,7.240749516784787,0.0745385810732841,14.53379747517
9577.725278399885,2458766.9981366,2,7.207372920422493,0.0876614972949028,14.5314580897
9790.648056004196,2458775.869919,2,7.2451933875911,0.0988103598356247,14.52457254444
9791.612776804715,2458775.9101157,1,7.72082398625363,0.182261392474174,14.52454137349
9861.130833595991,2458778.8067014,1,7.93528905358975,0.186236009001732,14.52229574623
9863.017778400332,2458778.8853241,2,7.30907106049283,0.140584945678711,14.5222348081
9935.59027680382,2458781.9091782,1,7.716507846881747,0.1783043891191482,14.5198923767
10149.730555202812,2458790.8316898,1,7.926471293318301,0.1814789921045303,14.51298571224
10153.062223199757,2458790.9705093,2,7.353589673910571,0.1475558280944824,14.51287833953
10269.27472320199,2458795.8126968,2,7.211505597887131,0.094291090965271,14.50913465856
10292.400278404357,2458796.7762616,1,7.88293279029842,0.215508639812469,14.50838980839
10293.698889601976,2458796.8303704,2,7.250827856056249,0.1429818719625473,14.50834825321
10340.248888794333,2458798.7699537,2,7.387077535267641,0.1643689572811126,14.50684982621
10506.458611194044,2458805.6953588,1,7.79334182839806,0.164054960012436,14.50150342729
10507.744723197073,2458805.7489468,2,7.30517993349212,0.129801198840141,14.50146208444
10509.829444795849,2458805.8358102,2,7.27855258446954,0.107800826430321,14.50139507064
10651.703611202538,2458811.7472338,1,7.77373263661406,0.1491429954767227,14.49683715105
10675.452777598051,2458812.7367824,2,7.327950219382954,0.1000781133770942,14.49607458739
10722.445555195212,2458814.6948148,2,7.44555059031204,0.139168053865433,14.49456579918
10843.115834400058,2458819.7227431,1,7.900242798215562,0.1605024188756942,14.4906948389
11035.985834397376,2458827.7589931,2,7.27382630745287,0.188773453235626,14.48451245513
11178.228611994537,2458833.6857755,1,7.77168812363877,0.131544053554535,14.47995811019
11179.013054396955,2458833.7184606,2,7.085420751935674,0.0966640412807464,14.47993691057
11179.879166398196,2458833.7545486,2,7.14871524620536,0.0939174219965935,14.47990531245
11202.994444794953,2458834.7176852,1,7.71856095579392,0.1863391399383545,14.47916986711
11256.06027840078,2458836.9287616,2,7.16527911211832,0.103932082653046,14.4774691422
11275.766112003475,2458837.749838,2,7.16343743640548,0.101744465529919,14.47683919978
11299.576665602624,2458838.7419444,2,7.14734249372041,0.135026872158051,14.47607816335
11491.174999203531,2458846.7252083,1,7.79339928205268,0.101754754781723,14.46995916846
11492.042222399265,2458846.7613426,2,7.24963814967864,0.0738450437784195,14.46993149215
11560.13888880238,2458849.5987037,1,7.69735646542791,0.133888065814972,14.46775883444
11560.27333439514,2458849.6043056,1,7.74340336339214,0.144604980945587,14.46775454599
11561.088611997664,2458849.6382755,1,7.76795198040385,0.139718621969223,14.46772854087
11561.099721595643,2458849.6387384,1,7.80010552543724,0.143265724182129,14.4677281865
11561.566111195832,2458849.6581713,2,7.2464153797521,0.0974959507584572,14.46771331003
11561.577223196626,2458849.6586343,2,7.2939059146733,0.0924090594053268,14.46771295558
11562.01361040026,2458849.6768171,2,7.25904958237897,0.0960857719182968,14.46769903615
11562.105000000449,2458849.680625,2,7.29661578780891,0.109567761421204,14.4676961211
11584.64333280176,2458850.6197222,2,7.33777256895702,0.148292079567909,14.46697552609
11632.626388795674,2458852.6190162,1,7.7114054415234,0.180130928754807,14.46544554734
11633.153054405004,2458852.6409606,1,7.67979255404698,0.203852087259293,14.46542875723
11633.16416639462,2458852.6414236,1,7.83906032034888,0.149898201227188,14.46542840298
11633.98611119762,2458852.6756713,2,7.1411069973124,0.0889621526002884,14.4654021995
11633.997223198414,2458852.6761343,2,7.14094428255186,0.112193524837494,14.46540184524
11634.200555998832,2458852.6846065,2,7.13519990633054,0.105944015085697,14.46539536304
11634.268610402942,2458852.6874421,2,7.23153740290368,0.112416692078114,14.4653931935
11656.531111199409,2458853.6150463,1,7.504423973112903,0.1896797120571136,14.46468922552
11657.386389601976,2458853.6506829,2,7.10531055997774,0.147993206977844,14.46465626936
11657.75111040473,2458853.6658796,2,7.33560982352795,0.156739577651024,14.46464464421
11682.089167200029,2458854.6799653,2,7.06254601250529,0.1692347526550293,14.46387465839
11682.10027679801,2458854.6804282,2,7.152190775572532,0.1660327762365341,14.46387430435
11706.615278396755,2458855.7018866,2,7.24102060318822,0.159449830651283,14.46308742788
11730.147223200647,2458856.6823843,2,7.14205226681185,0.168392851948738,14.46233770897
11802.428611200305,2458859.6941088,2,7.15531441530493,0.133313521742821,14.46003567868
11803.03972319886,2458859.7195718,2,7.27534415120363,0.146607875823975,14.46001622119
11803.41277679801,2458859.7351157,2,7.24985455165641,0.145247980952263,14.46000434342
11825.744999997318,2458860.665625,2,7.20016683080058,0.1309180259704589,14.45929907111
11825.744999997318,2458860.665625,2,7.20016683080058,0.1309180259704589,14.45929907111
11896.893055200577,2458863.6301273,1,7.966732466266592,0.1924247592687606,14.45703475954
11896.893055200577,2458863.6301273,1,7.966732466266592,0.1924247592687606,14.45703475954
11897.19388799742,2458863.642662,1,7.86818683182664,0.148733675479889,14.45701947107
11897.227499999106,2458863.6440625,1,7.847270056209238,0.1775798201560974,14.45702411859
11897.227499999106,2458863.6440625,1,7.847270056209238,0.1775798201560974,14.45702411859
11898.464445602149,2458863.6956019,2,7.38299634011328,0.171156316995621,14.45697904613
12232.810000799596,2458877.6266667,2,7.332462459094131,0.1391680687665939,14.44636046419
12232.87666559592,2458877.6294444,2,7.230991545102624,0.0849937945604324,14.44635834851
12234.586665596811,2458877.7006944,1,7.815939722806032,0.1800932735204696,14.4463040801
12234.597777597606,2458877.7011574,1,7.706643684640245,0.1649492383003235,14.44630372746
12449.124165594578,2458886.6397569,2,7.21578099834116,0.13118177652359,14.43949538638
12449.135277595373,2458886.6402199,2,7.24208999610472,0.152121096849442,14.43949503431
12568.21055520326,2458891.6016898,2,7.21710956526569,0.113872557878494,14.43572395871
12617.179444804788,2458893.6420602,2,7.3080655376777,0.113831005990505,14.43417412525
12617.568055205047,2458893.6582523,1,7.820203447245698,0.169772520661354,14.4341675855
12618.037499997765,2458893.6778125,1,7.85258022306041,0.16692179441452,14.43414697354
12688.901666399091,2458896.6304861,2,7.20308210087206,0.102615855634212,14.43190521322
12689.492776796222,2458896.6551157,2,7.2236756893777,0.0963370725512505,14.43188651881
