ssnamenr,jd,fid,pid,diffmaglim,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,magapbig,sigmagapbig,distnr,magnr,fwhm,elong,rb,ssdistnr,ssmagnr,id,night,obsdist,phaseangle,G,H,heliodist,antaresID,ltc
2060,2458789.7291204,2,1035229121715,19.97427749633789,0.4820072,3.6261093,18.311349868774414,0.061447691172361374,2.9103565216064453,18.290800094604492,0.0746999979019165,18.313600540161133,0.09709999710321426,12.464771270751953,23.263999938964844,2.6700000762939453,1.0118483304977417,0.9700000286102295,0.0,18.700000762939453,ZTF19acmfauu,20191102,18.019340410995,1.8324,,5.435709410567403,18.81684332317,-1.0,-0.10409786488154246
2060,2458814.6056713,1,1060105672315,18.752647399902344,359.95541,3.3077584,18.798721313476562,0.20377270877361298,0.8940328359603882,18.493499755859375,0.2272000014781952,18.26289939880371,0.23579999804496765,7.607961654663086,22.989999771118164,6.0,1.2335423231124878,0.43142858147621155,2.0,18.799999237060547,ZTF19acvvock,20191127,18.3531762287978,2.6749,,5.822899137454808,18.82129019309,-1.0,-0.10602643690813288
2060,2458872.6559144,1,1118155911815,19.556039810180664,0.6544982,3.380531,18.919687271118164,0.14405792951583862,1.4376238584518433,19.037399291992188,0.19750000536441803,19.056400299072266,0.25760000944137573,4.433591842651367,22.655000686645508,3.299999952316284,1.1083871126174927,0.9228571653366089,0.0,18.899999618530273,ZTF20aahisay,20200124,19.3240595504918,2.5607,,5.838455810903007,18.83090200892,-1.0,-0.11163523714899942
2060,2459186.6915741,1,1432191572815,19.264333724975586,3.2870063,4.3036709,18.808040618896484,0.17963051795959473,1.2278499603271484,18.87019920349121,0.15219999849796295,18.791400909423828,0.18160000443458557,4.3087077140808105,23.268999099731445,6.849999904632568,1.0888584852218628,0.488571435213089,0.0,18.899999618530273,ZTF20acuunzr,20201203,18.449406421906,2.743,,5.811408583848651,18.86433119144,,-0.10658235945641827
2060,2459199.6400579,2,1445140052815,19.562931060791016,3.2362953,4.2335774,18.44550132751465,0.11171542853116989,1.728267788887024,18.519100189208984,0.07429999858140945,18.523300170898438,0.0949999988079071,7.896476745605469,23.159000396728516,6.71999979019165,1.0638021230697632,0.47428572177886963,0.0,18.899999618530273,ZTF20acxuosb,20201216,18.6642302061222,2.9401,,5.410876644723784,18.86503259768,,-0.10782339807118543
2060,2459231.6353472,1,1477135342515,19.567264556884766,3.7107108,4.3217023,19.09054183959961,0.16748495399951935,1.0892030000686646,18.970199584960938,0.13650000095367432,18.84480094909668,0.1559000015258789,3.1269633769989014,23.368999481201172,6.760000228881836,1.0777511596679688,0.4114285707473755,0.0,18.899999618530273,ZTF21aafeszn,20210117,19.2097138108547,2.7762,,6.003788085571099,18.86653589363,,-0.11097466095236685
2060,2459231.665081,2,1477165082515,19.150192260742188,3.7114796,4.3218321,18.593873977661133,0.15174303948879242,1.006906509399414,18.841800689697266,0.14640000462532043,18.834299087524414,0.18639999628067017,8.706047058105469,22.667999267578125,5.659999847412109,1.0870519876480103,0.488571435213089,0.0,18.899999618530273,ZTF21aafexco,20210117,19.2101935567707,2.7756,,5.50710507797784,18.86653713824,,-0.11097743244812652
2060,2459390.9519444,1,1636451945815,19.238027572631836,10.5352448,7.0858343,18.61899757385254,0.11763913184404373,1.3416296243667603,18.542400360107422,0.19169999659061432,18.60919952392578,0.26159998774528503,7.1485209465026855,23.017000198364258,2.569999933242798,1.1355140209197998,0.8985714316368103,0.0,18.899999618530273,ZTF21abiaqrj,20210625,18.9949608293798,3.0531,,5.538584231460488,18.86912472101,,-0.10973403136556788
2060,2459392.9512384,1,1638451235815,19.073410034179688,10.5647261,7.1004418,18.521526336669922,0.14669056236743927,1.451236367225647,18.65220069885254,0.18619999289512634,18.765600204467773,0.2653000056743622,10.56518840789795,22.961000442504883,3.890000104904175,1.1672025918960571,0.7514285445213318,0.0,18.899999618530273,ZTF21abietmt,20210627,18.9618056126001,3.0671,,5.444026814179464,18.86910529717,,-0.10954249342923222
2060,2459392.931169,2,1638431165815,18.970138549804688,10.5645118,7.1001239,18.204715728759766,0.09754614531993866,0.958773136138916,18.220699310302734,0.12460000067949295,18.045499801635742,0.13600000739097595,10.484023094177246,22.854999542236328,5.71999979019165,1.1107518672943115,0.5899999737739563,1.0,18.899999618530273,ZTF21abietmt,20210627,18.9621391634596,3.0669,,5.1271905746372735,18.86910549854,,-0.10954442035505257
2060,2459399.9211343,1,1645421135815,20.099082946777344,10.6433723,7.1412138,18.441904067993164,0.07632684707641602,2.0935049057006836,18.5314998626709,0.08489999920129776,18.524900436401367,0.10750000178813934,5.517123222351074,23.225000381469727,2.3299999237060547,1.087499976158142,0.9657142758369446,0.0,18.899999618530273,ZTF21abjkdno,20210704,18.8453828511328,3.0898,,5.3763603109633475,18.86902752281,,-0.10886991826188794
