hours,jd,fid,H,sigmapsf,heliodist
0.0,2458352.877037,1,5.78524362734361,0.0982259064912796,18.70694315682
262.4605560041964,2458363.8128935,1,5.77975217606908,0.0954290851950645,18.71042731968
406.7688888050616,2458369.8257407,1,5.85459440414819,0.0697798505425453,18.71232692014
477.8422224037349,2458372.7871296,1,5.79817983819898,0.0643286108970642,18.71325829689
479.796388797462,2458372.8685532,2,5.38003532061561,0.0479700453579426,18.71328386605
550.3802784048021,2458375.8095486,1,5.78067766788082,0.057631604373455,18.71420601265
551.5519464053214,2458375.8583681,2,5.32066893407823,0.0427243523299694,18.71422129692
622.5894456021488,2458378.8182639,1,5.76769375409496,0.057410791516304,18.71514656618
624.2388888001442,2458378.8869907,2,5.30604709298356,0.0444717071950436,18.71516801744
719.3661120012403,2458382.850625,2,5.27646594208775,0.0370557010173798,18.71640263704
720.3747240006924,2458382.8926505,1,5.69773952616388,0.0654214918613434,18.71641570084
841.0525008067489,2458387.9208912,2,5.3561830043679,0.112711943686008,18.71797472095
1079.1977784074843,2458397.8436111,1,5.74728319185696,0.0615303441882133,18.72102783675
1772.350557602942,2458426.7249769,1,5.89376340048959,0.090381033718586,18.72973709457
1772.6936111971736,2458426.7392708,2,5.36036487278055,0.0572285130620003,18.72974133964
1844.0594448074696,2458429.7128472,1,5.79403098458724,0.0693257302045822,18.73062304153
1845.160279199481,2458429.7587153,2,5.40630730436708,0.0600727498531342,18.73063662011
1916.461111206561,2458432.7295833,1,5.82790052769338,0.0787136405706406,18.73151468583
1917.1141680032013,2458432.756794,2,5.38096531536904,0.0702262967824936,18.7315227153
1988.0622240006924,2458435.712963,1,5.79598900472546,0.0812572613358498,18.73239364378
2490.888057600707,2458456.6640394,2,5.42046372347693,0.0699684917926788,18.73848710729
2921.285277597606,2458474.5972569,1,5.83065765393732,0.107949167490005,18.74359324168
2922.1719456017017,2458474.6342014,2,5.35162005577513,0.069571927189827,18.74360365689
3233.376112807542,2458487.6010417,2,5.35004429442608,0.0522784106433392,18.74723282369
3234.380001604557,2458487.6428704,1,5.79545583464883,0.0807929188013077,18.74724444564
3330.146944798529,2458491.6331597,1,5.8257585772043,0.100750587880611,18.74835061844
6985.948888801038,2458643.9582407,1,5.80919775254979,0.0857517197728157,18.78685107463
7057.708888806403,2458646.9482407,1,5.74715360555971,0.115929797291756,18.78753374281
7201.8872232064605,2458652.9556713,2,5.35047837395488,0.0850714594125748,18.78889680558
7273.587777603418,2458655.9431944,2,5.45425969647351,0.115805849432945,18.7895704183
7441.603334404528,2458662.9438426,1,5.87801711684097,0.0994272083044052,18.79113784485
7442.0302776061,2458662.9616319,2,5.43235096818735,0.0686937347054482,18.7911418081
7537.114723205566,2458666.9234838,2,5.42606739413821,0.0584611445665359,18.79202197173
7609.435279201716,2458669.9368403,2,5.40680752466841,0.0612871646881104,18.79268809677
7610.039167206734,2458669.9620023,1,5.8760275404362,0.091723695397377,18.79269364694
7681.218333598226,2458672.9278009,1,5.89176351877312,0.116436846554279,18.79334646402
7682.085835207254,2458672.9639468,2,5.43267175859225,0.0595896802842617,18.79335440277
7753.708612807095,2458675.9482292,1,5.9533178440267,0.0967652052640915,18.79400841776
7826.4369455985725,2458678.9785764,2,5.48288408350869,0.0577144883573055,18.79466964799
7897.497501600534,2458681.9394329,2,5.51050107554324,0.0780085250735283,18.79531291218
7898.077223997563,2458681.963588,1,5.86641111750091,0.148328945040703,18.79531814862
7968.597777597606,2458684.9019444,1,5.81186989347677,0.146513253450394,18.79595376314
7970.662223998457,2458684.987963,2,5.51310434407063,0.080907866358757,18.79597232926
8113.0550015978515,2458690.9209954,2,5.45470140837009,0.0820913761854172,18.79724726303
8114.434723198414,2458690.9784838,1,5.82147808773605,0.10069839656353,18.79725956214
8138.84555760026,2458691.9956019,1,5.8621546390224,0.10236444324255,18.79747699247
8185.104167997837,2458693.923044,1,5.86221139232217,0.0781764164566994,18.7978881268
8186.067223202437,2458693.9631713,2,5.44903049080636,0.0627403855323792,18.7978966737
8257.406112000346,2458696.935625,1,5.90728827574908,0.0845912024378777,18.79852837557
8328.03305760026,2458699.8784144,2,5.48938788226226,0.0687386989593506,18.79915102218
8329.53277919814,2458699.9409028,1,5.87696362177994,0.102339521050453,18.79916421404
8425.075557600707,2458703.9218519,2,5.44599121985493,0.0518430098891258,18.80000208335
8497.502500802279,2458706.9396412,1,5.86147415803569,0.0902505442500114,18.80063389828
8809.443611998111,2458719.9371875,2,5.40798454144496,0.0621428117156029,18.80332221803
8810.576390404254,2458719.9843866,1,5.85661483069031,0.0918728113174438,18.80333188313
8880.94139039889,2458722.9162616,1,5.82898703628117,0.0707549974322319,18.8039308739
8952.329445596784,2458725.8907639,1,5.85073624427148,0.0762232318520546,18.80453580234
8952.47583360225,2458725.8968634,1,5.82960082699278,0.0781579092144966,18.80453703993
8954.571945603937,2458725.9842014,2,5.3989220911314,0.0639478638768196,18.80455475963
8977.779446404427,2458726.9511806,1,5.84916349436245,0.0833525806665421,18.80475078589
9001.73416800052,2458727.949294,1,5.86058358543132,0.0652359500527382,18.80495281438
9070.777500003576,2458730.8260995,1,5.84539256067857,0.0752988532185555,18.80553335174
9072.573057599366,2458730.9009144,2,5.408517866297238,0.0592897906899452,18.80554667878
9456.082778401673,2458746.8804861,1,5.80719252292163,0.078976571559906,18.80872517399
9457.9100015983,2458746.9566204,1,5.81952801218942,0.0988213121891022,18.80874011667
9503.581946399065,2458748.8596181,2,5.34843391927826,0.0569751039147377,18.80911301839
9526.06916639954,2458749.7965856,2,5.3464488886764,0.0683757141232491,18.80929620153
9526.652779206634,2458749.8209028,1,5.81980308350709,0.0738156735897064,18.80930095201
9529.346390403807,2458749.9331366,1,5.81528520972435,0.072438970208168,18.80932287497
9645.909722406415,2458754.7899421,1,5.793238176002411,0.0935948491096496,18.81026601345
9645.92055600509,2458754.7903935,1,5.74986650269289,0.0878336802124977,18.81026784429
9718.035556800663,2458757.7951852,2,5.3713952705101,0.0451746322214603,18.81084868718
9718.658056799322,2458757.8211227,2,5.36310924058819,0.0729871392250061,18.81085368862
9790.029722403737,2458760.7949421,2,5.367314218664395,0.0575275085866451,18.81142396393
9791.365279197693,2458760.8505903,1,5.810393278643502,0.069780983030796,18.81143464131
9863.373333603144,2458763.8509259,2,5.384996706685,0.044269897043705,18.81201062011
9864.04472400248,2458763.8789005,1,5.834779492879484,0.0822205394506454,18.81201421447
9934.478611204771,2458766.8136458,1,5.750622227274128,0.1490468829870224,18.81257311202
10029.487224005165,2458770.772338,2,5.430775323419116,0.0952373817563057,18.81332269231
10171.956112805754,2458776.7085417,2,5.44467744098616,0.0542614944279194,18.81443916305
10244.500557605175,2458779.7312269,2,5.4271563786998,0.0572163388133049,18.81500248247
10340.015001598746,2458783.7109954,1,5.92294084170243,0.101820610463619,18.81573974818
10342.058056801558,2458783.7961227,2,5.41353558041189,0.0608248971402645,18.8157554634
10483.907500807196,2458789.7065162,1,5.86309773707606,0.0979418531060219,18.81684094764
10484.450001597404,2458789.7291204,2,5.435709410567403,0.0614476911723613,18.81684332317
